sku,category,units_sold,sales_total,total_value,value_pct,cum_value_pct,ABC_class,profit_sum,profit_pct,cum_profit_pct,ABC_profit
OFF-FA-10002701,Office Supplies,8,13.440000000000001,13.440000000000001,0.0005850598540279504,99.98816864451464,C,0.5376000000000001,0.00018771144923536754,126.78789836731018,C
OFF-FA-10002763,Office Supplies,25,87.69,87.69,0.0038172543600975425,99.1108906342073,C,20.54,0.007171862290354256,125.58062240491508,C
OFF-FA-10002780,Office Supplies,37,92.976,92.976,0.0040473604901862135,98.99313719580545,C,33.4356,0.01167456274563626,123.96841555562858,C
OFF-FA-10002815,Office Supplies,13,50.616,50.616,0.0022033772002588345,99.70402583781429,C,20.0244,0.0069918324852468235,125.63001823981597,C
OFF-FA-10002975,Office Supplies,24,77.112,77.112,0.0033567809124853652,99.32637227038227,C,28.1232,0.009819655188125163,124.60048358107619,C
OFF-FA-10002983,Office Supplies,15,46.376000000000005,46.376000000000005,0.002018804746309541,99.76722187892193,C,19.778,0.006905798071013947,125.64391587037223,C
OFF-FA-10002988,Office Supplies,33,58.69199999999999,58.69199999999999,0.0025549354875452723,99.59973643755315,C,24.8637,0.008681549777443093,124.9529587897945,C
OFF-FA-10003021,Office Supplies,22,34.592,34.592,0.0015058326242957485,99.88640344668623,C,7.707999999999999,0.0026913687699148298,126.62037256793144,C
OFF-FA-10003059,Office Supplies,21,34.39,34.39,0.0014970393139896736,99.89091023587429,C,8.923300000000001,0.003115709774854827,126.55272766057519,C
OFF-FA-10003112,Office Supplies,22,146.754,146.754,0.006388383468602517,98.01543953827158,C,51.285000000000004,0.017906959959144014,121.13529862870068,C
OFF-FA-10003467,Office Supplies,15,29.7,29.7,0.0012928778024278369,99.92219487503753,C,0.0,0.0,126.78838325363748,C
OFF-FA-10003472,Office Supplies,21,25.704,25.704,0.0011189269708284553,99.94840703656011,C,0.3024,0.00010558769019489422,126.78838325363748,C
OFF-FA-10003485,Office Supplies,12,26.724,26.724,0.0011633288347502194,99.9370573542356,C,9.7464,0.0034031080149322652,126.49091319094515,C
OFF-FA-10003495,Office Supplies,35,192.128,192.128,0.008363569913294795,97.11795097485061,C,85.728,0.02993327217271128,116.27390715285496,C
OFF-FA-10004076,Office Supplies,15,24.552,24.552,0.0010687789833403452,99.952746143415,C,5.841,0.0020394765159668557,126.69381463752819,C
OFF-FA-10004248,Office Supplies,16,64.042,64.042,0.0027878276169388395,99.52766002366116,C,20.0244,0.0069918324852468235,125.63701007230121,C
OFF-FA-10004395,Office Supplies,18,77.244,77.244,0.0033625270360517112,99.32301548946978,C,-3.297,-0.0011511991222637773,126.772257876451,C
OFF-FA-10004838,Office Supplies,20,33.480000000000004,33.480000000000004,0.001457425886373198,99.89532761189714,C,-2.604,-0.0009092273322338113,126.77768387561387,C
OFF-FA-10004854,Office Supplies,29,296.184,296.184,0.012893256533140959,95.3800150942769,C,119.7364,0.0418078369981876,111.88410940797144,C
OFF-FA-10004968,Office Supplies,16,58.344,58.344,0.0025397866163249065,99.60737477702239,C,-0.29920000000000013,-0.00010447036013992184,126.78822242794269,C
OFF-LA-10000081,Office Supplies,14,50.25,50.25,0.0021874447667339664,99.71060810942201,C,22.950000000000003,0.008013351488005365,125.25243760242631,C
OFF-LA-10000121,Office Supplies,15,90.72,90.72,0.003949154014688665,99.04895133997361,C,39.69,0.013858384338079864,123.11410070085932,C
OFF-LA-10000134,Office Supplies,20,56.672,56.672,0.002467002384484524,99.61987485940362,C,24.64,0.008603441423287677,124.99608661258638,C
OFF-LA-10000240,Office Supplies,23,153.51,153.51,0.006682480520225495,97.865466453221,C,64.4011,0.02248665143852646,119.02785712523342,C
OFF-LA-10000248,Office Supplies,19,68.634,68.634,0.0029877230670650556,99.44097539653889,C,31.475699999999996,0.010990233003529866,124.17221044725682,C
OFF-LA-10000262,Office Supplies,23,56.376,56.376,0.002454117137699385,99.62232897654133,C,23.959799999999998,0.008365938953477599,125.08885105490599,C
OFF-LA-10000305,Office Supplies,16,97.02,97.02,0.004223400821264266,98.8981480271302,C,42.588,0.014870266369114269,122.61060953623735,C
OFF-LA-10000407,Office Supplies,20,95.616,95.616,0.004162282961513133,98.93997501825689,C,41.832,0.014606297143627035,122.81679869159058,C
OFF-LA-10000414,Office Supplies,15,155.25,155.25,0.0067582248763273295,97.83189664165916,C,74.52,0.026019823655170356,117.60671661342204,C
OFF-LA-10000443,Office Supplies,22,66.42,66.42,0.0028913449036113443,99.48499962696116,C,23.3946,0.008168590532518097,125.17967912932377,C
OFF-LA-10000452,Office Supplies,17,51.03,51.03,0.0022213991332623744,99.69739576890598,C,23.183999999999997,0.008095056248275221,125.22026432790932,C
OFF-LA-10000476,Office Supplies,5,20.65,20.65,0.000898920088220028,99.96477486953886,C,9.498999999999999,0.0033167244350572095,126.51439939886754,C
OFF-LA-10000634,Office Supplies,13,32.364000000000004,32.364000000000004,0.0014088450234940914,99.90244009399757,C,14.041799999999999,0.004902914114347438,126.2198701139633,C
OFF-LA-10000973,Office Supplies,7,17.64,17.64,0.0007678910584116849,99.97548425086688,C,6.1739999999999995,0.0021557486748124233,126.67910952650782,C
OFF-LA-10001045,Office Supplies,18,44.37,44.37,0.0019314810805967377,99.79090539782543,C,19.000799999999998,0.00663442653391252,125.70491172115413,C
OFF-LA-10001074,Office Supplies,39,421.008,421.008,0.018326999927425546,93.64775378061873,C,162.0129,0.05656933826976315,107.15277633768764,C
OFF-LA-10001158,Office Supplies,28,277.38,277.38,0.012074695112371494,95.63981388258229,C,126.684,0.04423370021378961,110.77139671945119,C
OFF-LA-10001175,Office Supplies,17,47.808,47.808,0.0020811414807565664,99.74474495890489,C,22.8384,0.007974384602338201,125.2844035074684,C
OFF-LA-10001297,Office Supplies,24,248.4,248.4,0.010813159802123726,96.1203133543855,C,119.232,0.041631717848272576,111.96748318001092,C
OFF-LA-10001317,Office Supplies,15,46.620000000000005,46.620000000000005,0.002029426368659453,99.7611522311863,C,22.05,0.007699102410044369,125.40974726903026,C
OFF-LA-10001404,Office Supplies,13,44.28,44.28,0.0019275632690742297,99.7928329610945,C,18.8559,0.0065838324323607995,125.71810875084935,C
OFF-LA-10001474,Office Supplies,20,573.9639999999999,573.9639999999999,0.024985364141168042,90.70647509804081,C,244.23999999999998,0.08528021644577037,100.29939885369963,C
OFF-LA-10001569,Office Supplies,40,176.292,176.292,0.007674209210289839,97.39672150426632,C,68.724,0.023996059593101554,118.30699467081777,C
OFF-LA-10001613,Office Supplies,44,113.472,113.472,0.004939576767578838,98.61524455480816,C,48.8448,0.017054925959099104,121.62378185094089,C
OFF-LA-10001641,Office Supplies,35,106.47,106.47,0.00463477103112767,98.73913890158411,C,49.14,0.01715799965667031,121.538228901212,C
OFF-LA-10001771,Office Supplies,22,93.624,93.624,0.0040755687331482755,98.96877171650961,C,34.4616,0.012032806694511792,123.82605150533931,C
OFF-LA-10001934,Office Supplies,15,109.64999999999999,109.64999999999999,0.004773200371589639,98.67791108192291,C,51.535500000000006,0.017994425952509826,121.0994373619213,C
OFF-LA-10001982,Office Supplies,20,71.25,71.25,0.003101600788652639,99.41370455528045,C,32.25,0.011260591960268976,124.10575245866804,C
OFF-LA-10002034,Office Supplies,18,88.38,88.38,0.003847290915103442,99.08791519443965,C,43.3062,0.015121037133327141,122.47552576417031,C
OFF-LA-10002043,Office Supplies,16,159.39,159.39,0.006938444206362724,97.74991347542642,C,73.278,0.02558615992758419,117.76140202089253,C
OFF-LA-10002195,Office Supplies,30,91.168,91.168,0.003968656009822931,99.03313966210611,C,43.120000000000005,0.015056022490753435,122.53584067211686,C
OFF-LA-10002271,Office Supplies,16,48.048,48.048,0.0020915889781499227,99.73640080392425,C,22.4224,0.007829131695191786,125.37104983448918,C
OFF-LA-10002312,Office Supplies,13,177.6,177.6,0.00773114807108363,97.35827915404516,C,81.4,0.028422083273361078,116.76751804713332,C
OFF-LA-10002368,Office Supplies,7,16.704,16.704,0.0007271458185775955,99.9784761529329,C,6.8382,0.0023876644943476373,126.65643198621272,C
OFF-LA-10002381,Office Supplies,8,24.023999999999997,24.023999999999997,0.0010457944890749611,99.9569582261141,C,11.211200000000002,0.003914565847595893,126.41118285763213,C
OFF-LA-10002473,Office Supplies,4,9.216,9.216,0.00040118389990488027,99.99733850003929,C,3.3408,0.0011664925773912124,126.7640414502255,C
OFF-LA-10002475,Office Supplies,18,121.34599999999999,121.34599999999999,0.005282341744559202,98.48196757181066,C,51.6086,0.018019949960953102,121.0814429359688,C
OFF-LA-10002762,Office Supplies,51,639.03,639.03,0.027817767746985203,89.73502521807315,B,300.3441,0.10486984055113867,95.67312179908738,C
OFF-LA-10002787,Office Supplies,24,89.25,89.25,0.003885163093154358,99.0763273527058,C,42.45,0.014822081510493584,122.64028372750356,C
OFF-LA-10002945,Office Supplies,29,153.72,153.72,0.0066916220804446825,97.85878397270078,C,55.062000000000005,0.01922575858965366,120.50653922704522,C
OFF-LA-10003077,Office Supplies,8,58.48,58.48,0.002545706864847808,99.60483499040606,C,27.4856,0.009597027174671906,124.67824430591826,C
OFF-LA-10003121,Office Supplies,17,66.08,66.08,0.0028765442823040894,99.49076703730344,C,28.166600000000003,0.009834808976995728,124.59066392588807,C
OFF-LA-10003148,Office Supplies,16,95.75999999999999,95.75999999999999,0.004168551459949146,98.93581273529537,C,41.328,0.014430317659968876,122.87473113761085,C
OFF-LA-10003190,Office Supplies,30,78.336,78.336,0.0034100631491914826,99.29928286732856,C,34.272,0.011966604888754678,123.85004896159498,C
OFF-LA-10003223,Office Supplies,19,87.398,87.398,0.003804543238268959,99.12232045754307,C,39.8201,0.013903810788127339,123.05859160406204,C
OFF-LA-10003388,Office Supplies,2,5.76,5.76,0.0002507399374405502,99.99992930526787,C,2.8224,0.0009854851084856793,126.77253591705187,C
OFF-LA-10003498,Office Supplies,18,266.4,266.4,0.011596722106625445,95.80528165101694,C,133.2,0.04650886353822721,109.91305898765208,C
OFF-LA-10003510,Office Supplies,43,1233.412,1233.412,0.05369195272889304,81.95912419927103,B,524.5054,0.1831392648172919,78.59115770965434,B
OFF-LA-10003537,Office Supplies,5,62.650000000000006,62.650000000000006,0.0027272321320573733,99.54691097413931,C,29.445500000000003,0.0102813569167783,124.46963522316535,C
OFF-LA-10003663,Office Supplies,13,35.258,35.258,0.001534824429562312,99.88338011506556,C,15.3459,0.00535826102831292,126.0559425363603,C
OFF-LA-10003714,Office Supplies,7,21.75,21.75,0.0009468044512729107,99.96295448018054,C,8.100000000000001,0.002828241701648953,126.61220851655226,C
OFF-LA-10003720,Office Supplies,25,84.87,84.87,0.0036944962657256067,99.16349735314446,C,35.9775,0.012562106891490763,123.62920326416223,C
OFF-LA-10003766,Office Supplies,35,110.25,110.25,0.004799319115073031,98.64917341203044,C,52.92,0.018477845784106488,120.78872302742235,C
OFF-LA-10003923,Office Supplies,37,518.0,518.0,0.02254918187399392,91.67965316820228,C,244.2,0.08526624982008321,100.38466510351971,C
OFF-LA-10003930,Office Supplies,36,3322.878,3322.878,0.14464899684767024,58.7999311311245,A,1517.9064,0.5300007629234365,44.15205135493906,A
OFF-LA-10004008,Office Supplies,10,24.192,24.192,0.0010531077372503109,99.95591243162502,C,8.64,0.003016791148425549,126.57111859903097,C
OFF-LA-10004055,Office Supplies,3,14.73,14.73,0.0006412151525172403,99.98456730510065,C,7.2177,0.0025201728555545237,126.64907359963631,C
OFF-LA-10004093,Office Supplies,24,168.13,168.13,0.007318907236437448,97.63648068663406,C,75.1468,0.026238680679688084,117.5283951634752,C
OFF-LA-10004178,Office Supplies,12,45.43,45.43,0.001977624194084061,99.7771779086254,C,18.6676,0.006518084541938515,125.75091010452347,C
OFF-LA-10004272,Office Supplies,4,11.56,11.56,0.0005032211244466598,99.99196535212987,C,5.4332,0.0018970867670863073,126.70952964033545,C
OFF-LA-10004345,Office Supplies,13,55.974000000000004,55.974000000000004,0.002436617579565513,99.63698577063445,C,23.4207,0.008177703755778963,125.16334006276426,C
OFF-LA-10004409,Office Supplies,20,53.568,53.568,0.0023318814181971163,99.67024585742986,C,22.464,0.007843656985906427,125.34754993927363,C
OFF-LA-10004425,Office Supplies,21,53.754000000000005,53.754000000000005,0.002339978228676968,99.66791397601166,C,21.5883,0.0075378926330503795,125.47803404758652,C
OFF-LA-10004484,Office Supplies,37,137.11599999999999,137.11599999999999,0.005968829385780985,98.20660619138815,C,54.5986,0.01906395523106796,120.56385829378186,C
OFF-LA-10004544,Office Supplies,28,372.96000000000004,372.96000000000004,0.016235410949275626,94.2652204133862,C,165.76000000000002,0.05787769684757165,106.52519184350152,C
OFF-LA-10004545,Office Supplies,20,235.564,235.564,0.010254392816535722,96.37307797328965,C,102.74600000000001,0.035875373071311514,113.93977963284092,C
OFF-LA-10004559,Office Supplies,24,66.816,66.816,0.002908583274310382,99.47341121932119,C,31.564799999999998,0.011021343662248006,124.16122021425329,C
OFF-LA-10004677,Office Supplies,9,26.568,26.568,0.0011565379614445377,99.93937565390719,C,8.9667,0.0031308635637253895,126.54649110829052,C
OFF-LA-10004689,Office Supplies,32,84.388,84.388,0.0036735142084606165,99.17823441884256,C,35.373599999999996,0.012351245760178932,123.69142430226599,C
OFF-LA-10004853,Office Supplies,19,83.664,83.664,0.0036419975913239916,99.20381581271003,C,32.569199999999995,0.011372045633252474,124.08321598129237,C
OFF-PA-10000007,Office Supplies,15,51.120000000000005,51.120000000000005,0.002225316944784883,99.69517436977272,C,21.96,0.007667677502248271,125.41741494653252,C
OFF-PA-10000019,Office Supplies,36,209.952,209.952,0.009139470719708054,96.76020628904517,C,88.6464,0.030952277182846134,115.78690949075602,C
OFF-PA-10000029,Office Supplies,17,95.904,95.904,0.00417481995838516,98.93164418383542,C,38.6208,0.013485056433462206,123.29180701811742,C
OFF-PA-10000048,Office Supplies,1,6.48,6.48,0.000282082429620619,99.99967856533043,C,3.1104,0.0010860448134331977,126.76845609110583,C
OFF-PA-10000061,Office Supplies,24,150.336,150.336,0.00654431236719836,97.93152806873869,C,69.4656,0.024255000833341412,118.23484894850071,C
OFF-PA-10000062,Office Supplies,17,857.376,857.376,0.03732263968802589,87.06502848596375,B,380.8728,0.13298769580046926,89.77902185356413,B
OFF-PA-10000069,Office Supplies,13,102.49199999999999,102.49199999999999,0.004461603761832789,98.79834247509413,C,37.1059,0.012956105402125415,123.46297412631222,C
OFF-PA-10000100,Office Supplies,45,1696.986,1696.986,0.07387190338150859,75.7428660536359,B,756.2655,0.264061928965234,66.4383706822605,A
OFF-PA-10000130,Office Supplies,16,57.352,57.352,0.0024966036270990337,99.61740785701915,C,19.688000000000002,0.006874373163217849,125.66455784480655,C
OFF-PA-10000141,Office Supplies,14,27.468,27.468,0.0011957160766696237,99.93352766724126,C,11.2924,0.003942918097740819,126.40726829178453,C
OFF-PA-10000143,Office Supplies,29,144.672,144.672,0.006297751428715153,98.06621463679073,C,65.0496,0.022713085357479467,118.89240170125687,C
OFF-PA-10000157,Office Supplies,39,767.232,767.232,0.03339855966708128,88.05276816916398,B,354.2454,0.12369032257991527,91.5759915529875,C
OFF-PA-10000167,Office Supplies,18,489.48400000000004,489.48400000000004,0.021307845058706646,92.29490637675953,C,182.782,0.0638211944087406,105.12710855470455,C
OFF-PA-10000174,Office Supplies,18,152.144,152.144,0.006623016847561644,97.88543040186501,C,54.0728,0.018880363936410304,120.62069540718261,C
OFF-PA-10000176,Office Supplies,30,512.1899999999999,512.1899999999999,0.02229626537459642,91.8815979820047,C,216.25799999999998,0.07550986344632087,102.62932496829092,C
OFF-PA-10000210,Office Supplies,5,99.9,99.9,0.004348770789984542,98.84679352781811,C,46.953,0.016394374397225093,121.95828309481332,C
OFF-PA-10000213,Office Supplies,16,75.696,75.696,0.0032951406778645637,99.34965042638687,C,33.4656,0.011685037714901628,123.95674099288294,C
OFF-PA-10000223,Office Supplies,14,84.24000000000001,84.24000000000001,0.003667071585068047,99.1855685620127,C,37.0656,0.012942034026745607,123.47591616033897,C
OFF-PA-10000232,Office Supplies,12,69.98400000000001,69.98400000000001,0.0030464902399026847,99.42288651248955,C,30.3264,0.010588936930973677,124.3235905130922,C
OFF-PA-10000241,Office Supplies,16,458.504,458.504,0.01995924727018091,93.01558668321901,C,185.88,0.06490290956821076,104.80595364375596,C
OFF-PA-10000246,Office Supplies,15,136.816,136.816,0.0059557700140392906,98.21256196140219,C,55.33,0.019319334981757596,120.4101835113461,C
OFF-PA-10000249,Office Supplies,17,196.48,196.48,0.008553017866027655,97.03312513163962,C,85.8372,0.029971401060837212,116.18405663748558,C
OFF-PA-10000289,Office Supplies,18,111.456,111.456,0.004851817789474646,98.62992877358195,C,50.803200000000004,0.01773873195274223,121.2065230425543,C
OFF-PA-10000295,Office Supplies,15,85.536,85.536,0.00372348807099217,99.15236950601461,C,34.992000000000004,0.012218004151123474,123.78973436789751,C
OFF-PA-10000300,Office Supplies,9,155.844,155.844,0.006784082432375885,97.80482639235068,C,60.5394,0.02113827847812427,119.44034661028032,C
OFF-PA-10000304,Office Supplies,22,121.82400000000001,121.82400000000001,0.005303149676867637,98.47140088588453,C,47.6928,0.01665268713930903,121.842655111661,C
OFF-PA-10000308,Office Supplies,4,16.896,16.896,0.0007355038164922806,99.97774900711433,C,5.28,0.0018435945907045023,126.71704368495514,C
OFF-PA-10000312,Office Supplies,10,182.72,182.72,0.00795402801547523,97.2485312846459,C,59.384,0.020734852495150786,119.67032648091245,C
OFF-PA-10000327,Office Supplies,28,113.84800000000001,113.84800000000001,0.0049559445134950975,98.61030497804057,C,47.936,0.016737604223486937,121.77590459209719,C
OFF-PA-10000349,Office Supplies,25,118.524,118.524,0.005159496587708988,98.54457850953304,C,52.539,0.018344813674436335,120.88083578698739,C
OFF-PA-10000350,Office Supplies,6,51.36,51.36,0.0022357644421782392,99.69072094988384,C,24.139200000000002,0.008428579269684492,125.04688937552586,C
OFF-PA-10000357,Office Supplies,48,2141.634,2141.634,0.09322798180217973,70.70405451562851,B,947.526,0.33084352427118824,59.376336873408206,A
OFF-PA-10000380,Office Supplies,37,281.892,281.892,0.01227110806336659,95.51810637113574,C,127.602,0.04455423427330983,110.46051946426358,C
OFF-PA-10000418,Office Supplies,19,1782.4499999999998,1782.4499999999998,0.07759225720328275,74.4525449714764,B,746.532,0.2606633251870859,67.22461852332874,A
OFF-PA-10000466,Office Supplies,12,76.836,76.836,0.0033447662904830056,99.3330727728355,C,36.396,0.012708232712742627,123.60407084498665,C
OFF-PA-10000474,Office Supplies,34,1105.7279999999998,1105.7279999999998,0.04813370999067094,83.68528884100033,B,467.0992,0.1630949921292425,83.44279810644413,B
OFF-PA-10000477,Office Supplies,33,172.77599999999998,172.77599999999998,0.007521153373477169,97.49574271043561,C,76.1832,0.026600555951242277,117.39674526091619,C
OFF-PA-10000482,Office Supplies,28,1016.7919999999999,1016.7919999999999,0.04426221570660623,85.12503407928482,B,453.7624,0.15843823979263116,84.40886859264431,B
OFF-PA-10000483,Office Supplies,15,415.132,415.132,0.018071210366244875,93.72051981640116,C,159.54700000000003,0.05570833071271425,107.26442669567739,C
OFF-PA-10000501,Office Supplies,10,231.856,231.856,0.010092978981808368,96.4545974447631,C,94.36,0.032947269995999395,114.89564631181348,C
OFF-PA-10000520,Office Supplies,19,110.16,110.16,0.004795401303550522,98.65396881333399,C,46.1376,0.01610966473259243,122.07171590848982,C
OFF-PA-10000528,Office Supplies,14,70.752,70.752,0.0030799222315614242,99.41678447751201,C,30.096,0.010508489167015663,124.36583044257257,C
OFF-PA-10000533,Office Supplies,15,83.712,83.712,0.003644087090802663,99.2001738151187,C,30.738,0.010732653509294504,124.2810323889621,C
OFF-PA-10000551,Office Supplies,11,54.908,54.908,0.0023902132786433558,99.64662981194702,C,25.848200000000002,0.009025303352168204,124.86418883733796,C
OFF-PA-10000552,Office Supplies,15,84.24000000000001,84.24000000000001,0.003667071585068047,99.18190149042763,C,33.696,0.01176548547885964,123.94505595516804,C
OFF-PA-10000556,Office Supplies,9,54.432,54.432,0.0023694924088131994,99.65850365392203,C,24.105600000000003,0.008416847304107283,125.06372432713039,C
OFF-PA-10000565,Office Supplies,5,279.9,279.9,0.012184393835001734,95.57914056384524,C,137.151,0.04788841699047599,109.53758584424544,C
OFF-PA-10000575,Office Supplies,34,218.094,218.094,0.009493902068777666,96.62042051517162,C,95.2656,0.033263474401556595,114.56487705507435,C
OFF-PA-10000587,Office Supplies,15,106.288,106.288,0.004626848345604374,98.74839538427463,C,49.504000000000005,0.017285095950423424,121.48659463521221,C
OFF-PA-10000595,Office Supplies,16,351.736,351.736,0.015311503929789819,94.50066351692456,C,154.3984,0.05391061648739205,107.75519202963827,C
OFF-PA-10000605,Office Supplies,9,49.708,49.708,0.002163850835120637,99.72149126745667,C,23.177799999999998,0.008092891421293713,125.22835721933062,C
OFF-PA-10000659,Office Supplies,39,501.392,501.392,0.021826215054373672,92.05753052973466,C,221.8404,0.07745904572722026,102.32457867769777,C
OFF-PA-10000673,Office Supplies,9,62.608000000000004,62.608000000000004,0.002725403820013536,99.54963637795932,C,28.537599999999998,0.009964349430244091,124.56109092282496,C
OFF-PA-10000675,Office Supplies,40,1565.818,1565.818,0.06816199780612628,77.58645423662432,B,729.622,0.25475893417784096,67.73541405860229,A
OFF-PA-10000682,Office Supplies,12,60.112,60.112,0.0026167498471226305,99.5764044334057,C,24.7384,0.008637799322478079,124.97025778253747,C
OFF-PA-10000697,Office Supplies,12,49.504,49.504,0.002154970462336284,99.72364623791901,C,20.372799999999998,0.007113481794981946,125.5948728324362,C
OFF-PA-10000726,Office Supplies,19,160.336,160.336,0.006979624758588205,97.72907176287642,C,65.1365,0.02274342785178481,118.86968861589939,C
OFF-PA-10000740,Office Supplies,12,237.536,237.536,0.0103402364201178,96.331936163867,C,89.5328,0.03126177760807349,115.72493468426312,C
OFF-PA-10000743,Office Supplies,20,130.928,130.928,0.0056994580779889505,98.32380891608365,C,61.455999999999996,0.02145832370574543,119.27007186471721,C
OFF-PA-10000788,Office Supplies,18,95.904,95.904,0.00417481995838516,98.92746936387704,C,35.2512,0.012308507885576237,123.74072251045332,C
OFF-PA-10000791,Office Supplies,26,115.434,115.434,0.005024985058769526,98.58532483764809,C,47.223,0.016488649120613392,121.9254126412586,C
OFF-PA-10000806,Office Supplies,20,1097.2079999999999,1097.2079999999999,0.0477628238332068,83.97251318058804,B,526.212,0.18373515090223436,78.40801844483705,B
OFF-PA-10000807,Office Supplies,17,70.19200000000001,70.19200000000001,0.003055544737643594,99.41984002224966,C,31.629199999999997,0.011043829929604324,124.13917417493863,C
OFF-PA-10000809,Office Supplies,11,60.912000000000006,60.912000000000006,0.0026515748384338183,99.57114794921719,C,23.846400000000003,0.008326343569654516,125.10554180110029,C
OFF-PA-10000859,Office Supplies,5,18.308,18.308,0.0007969699261565265,99.97156095440825,C,8.358,0.0029183264373311042,126.5979216361381,C
OFF-PA-10000919,Office Supplies,4,155.04,155.04,0.006749083316108142,97.83864572497527,C,75.9696,0.026525974170072866,117.42327123508626,C
OFF-PA-10000955,Office Supplies,7,37.932,37.932,0.0016512269630199567,99.84996052980995,C,13.2108,0.004612757465696788,126.28655121939745,C
OFF-PA-10000994,Office Supplies,28,2789.0099999999998,2789.0099999999998,0.12140906127101889,63.811137303359956,A,1262.394,0.4407846116927688,49.46328095841368,A
OFF-PA-10001001,Office Supplies,4,93.248,93.248,0.004059200987232018,98.98097683121443,C,31.4712,0.010988661758140061,124.18319910901495,C
OFF-PA-10001019,Office Supplies,32,543.456,543.456,0.023657313097515908,91.26484220566608,C,204.5952,0.071437614394717,103.5060990300793,C
OFF-PA-10001033,Office Supplies,39,1434.65,1434.65,0.06245209223074398,78.93845030003969,B,619.3589,0.21625884805770657,72.70243613710038,B
OFF-PA-10001125,Office Supplies,41,1102.888,1102.888,0.04801008127151623,83.73329892227184,B,404.289,0.1411638283108584,88.4134840498587,B
OFF-PA-10001144,Office Supplies,17,865.4879999999999,865.4879999999999,0.037675765099921335,86.95293049555711,B,375.0448,0.13095275843785073,90.43775936026077,C
OFF-PA-10001166,Office Supplies,28,222.432,222.432,0.009682740584162578,96.57273300038212,C,81.8424,0.028576554153461012,116.65370247807988,C
OFF-PA-10001184,Office Supplies,24,138.736,138.736,0.00603934999318614,98.15858400843213,C,65.54079999999999,0.02288459552091773,118.7784305090767,C
OFF-PA-10001204,Office Supplies,10,46.464,46.464,0.002022635495353771,99.76520307417562,C,17.424,0.006083862149324857,125.88201398185122,C
OFF-PA-10001215,Office Supplies,17,77.088,77.088,0.0033557361627460295,99.32972800654501,C,27.72,0.009678871601198636,124.64930559716072,C
OFF-PA-10001243,Office Supplies,5,29.900000000000002,29.900000000000002,0.0013015840502556338,99.91700351358277,C,14.651,0.005115625823562814,126.13988405173394,C
OFF-PA-10001246,Office Supplies,7,45.36,45.36,0.0019745770073443325,99.78112862976471,C,21.7728,0.007602313694032384,125.44027991894434,C
OFF-PA-10001260,Office Supplies,11,88.11,88.11,0.003835537480535916,99.09558844596268,C,39.6495,0.013844243129571622,123.1279449439889,C
OFF-PA-10001274,Office Supplies,5,18.25,18.25,0.0007944451142864653,99.97235539952253,C,8.5775,0.002994968295789369,126.58314522549361,C
OFF-PA-10001281,Office Supplies,4,191.6,191.6,0.008340585419029411,97.13464868755955,C,91.968,0.032112065779907516,115.188015273973,C
OFF-PA-10001289,Office Supplies,37,1279.08,1279.08,0.055679937357892166,81.3584107293049,B,547.6788,0.19123061990976004,77.09353616507947,B
OFF-PA-10001293,Office Supplies,13,79.056,79.056,0.0034414056413715507,99.29587280417937,C,35.2512,0.012308507885576237,123.7530310183389,C
OFF-PA-10001295,Office Supplies,24,405.95799999999997,405.95799999999997,0.01767185477838383,93.8451156255646,C,169.2124,0.05908315631063002,106.23374090764845,C
OFF-PA-10001307,Office Supplies,15,54.599999999999994,54.599999999999994,0.0023768056569885483,99.6513870798851,C,22.47,0.0078457519797595,125.33970628228772,C
OFF-PA-10001357,Office Supplies,14,651.4399999999999,651.4399999999999,0.028357990424699997,89.62248625621405,B,302.728,0.1057022165255289,95.46268773227251,C
OFF-PA-10001363,Office Supplies,24,294.72,294.72,0.012829526799041487,95.39284462107594,C,138.5184,0.04836586608959139,109.3931010316787,C
OFF-PA-10001450,Office Supplies,4,19.92,19.92,0.0008671422836485695,99.96652482535225,C,9.7608,0.0034081360001796406,126.48751008293021,C
OFF-PA-10001457,Office Supplies,14,186.49599999999998,186.49599999999998,0.008118401974464035,97.2005184173751,C,72.7936,0.025417024090512736,117.83787306751864,C
OFF-PA-10001461,Office Supplies,14,86.84,86.84,0.003780252806829406,99.12989942040213,C,38.2096,0.013341479521398249,123.30514849763883,C
OFF-PA-10001471,Office Supplies,16,116.96000000000001,116.96000000000001,0.005091413729695617,98.5701690449607,C,53.8016,0.018785670214251392,120.65826954093626,C
OFF-PA-10001497,Office Supplies,19,956.3040000000001,956.3040000000001,0.041629098113567346,85.72805958042409,B,423.74159999999995,0.14795600788190735,86.38740948890249,B
OFF-PA-10001509,Office Supplies,30,268.5,268.5,0.011688137708817313,95.78200810932367,C,123.51,0.04312544846551384,111.1635384021173,C
OFF-PA-10001526,Office Supplies,28,114.54,114.54,0.004986068130979274,98.60534903352708,C,43.4256,0.015162727511003303,122.46040472703699,C
OFF-PA-10001534,Office Supplies,21,127.008,127.008,0.005528815620564132,98.36852098361553,C,56.2464,0.019639310376250326,120.1568590892926,C
OFF-PA-10001560,Office Supplies,15,80.936,80.936,0.003523244370952842,99.26108472735898,C,32.918,0.01149383460924447,124.02607425578537,C
OFF-PA-10001569,Office Supplies,19,120.52799999999999,120.52799999999999,0.005246733190943512,98.50299559806417,C,56.5056,0.01972981411070309,120.11756070576475,C
